latitude,longitude,timestamp,unit,trip_number
40.51576,-74.357,2023-12-09 10:22:56+00:00,2000,6
40.51581,-74.35667,2023-12-09 10:22:58+00:00,2000,6
40.51581,-74.35667,2023-12-09 10:22:58+00:00,2000,6
40.5158,-74.35633,2023-12-09 10:22:59+00:00,2000,6
40.51577,-74.35577,2023-12-09 10:23:02+00:00,2000,6
40.51575,-74.35555,2023-12-09 10:23:03+00:00,2000,6
40.51574,-74.35524,2023-12-09 10:23:05+00:00,2000,6
40.51579,-74.35511,2023-12-09 10:23:06+00:00,2000,6
40.51579,-74.35511,2023-12-09 10:23:06+00:00,2000,6
40.51588,-74.35509,2023-12-09 10:23:06+00:00,2000,6
40.51589,-74.35509,2023-12-09 10:23:06+00:00,2000,6
40.51597,-74.35508,2023-12-09 10:23:07+00:00,2000,6
40.51609,-74.3551,2023-12-09 10:23:08+00:00,2000,6
40.51617,-74.35508,2023-12-09 10:23:08+00:00,2000,6
40.51619,-74.35508,2023-12-09 10:23:08+00:00,2000,6
40.51642,-74.35505,2023-12-09 10:23:10+00:00,2000,6
40.51658,-74.35504,2023-12-09 10:23:11+00:00,2000,6
40.5167,-74.35504,2023-12-09 10:23:12+00:00,2000,6
40.51688,-74.35504,2023-12-09 10:23:13+00:00,2000,6
40.51729,-74.35511,2023-12-09 10:23:16+00:00,2000,6
40.51747,-74.35517,2023-12-09 10:23:17+00:00,2000,6
40.51761,-74.35521,2023-12-09 10:23:18+00:00,2000,6
40.51765,-74.35522,2023-12-09 10:23:18+00:00,2000,6
40.51815,-74.35534,2023-12-09 10:23:22+00:00,2000,6
40.51841,-74.35542,2023-12-09 10:23:23+00:00,2000,6
40.51858,-74.35548,2023-12-09 10:23:24+00:00,2000,6
40.51873,-74.35555,2023-12-09 10:23:26+00:00,2000,6
40.51887,-74.35565,2023-12-09 10:23:27+00:00,2000,6
40.51902,-74.35577,2023-12-09 10:23:28+00:00,2000,6
40.51925,-74.356,2023-12-09 10:23:30+00:00,2000,6
40.5195,-74.35623,2023-12-09 10:23:32+00:00,2000,6
40.52048,-74.3572,2023-12-09 10:23:40+00:00,2000,6
40.52055,-74.35726,2023-12-09 10:23:40+00:00,2000,6
40.52066,-74.35736,2023-12-09 10:23:41+00:00,2000,6
40.52078,-74.35748,2023-12-09 10:23:42+00:00,2000,6
40.52101,-74.35766,2023-12-09 10:23:44+00:00,2000,6
40.52114,-74.35775,2023-12-09 10:23:45+00:00,2000,6
40.52122,-74.35777,2023-12-09 10:23:46+00:00,2000,6
40.52142,-74.35784,2023-12-09 10:23:47+00:00,2000,6
40.52189,-74.35793,2023-12-09 10:23:50+00:00,2000,6
40.52231,-74.35801,2023-12-09 10:23:53+00:00,2000,6
40.52232,-74.35801,2023-12-09 10:23:53+00:00,2000,6
40.52252,-74.35805,2023-12-09 10:23:54+00:00,2000,6
40.523,-74.35815,2023-12-09 10:23:58+00:00,2000,6
40.52322,-74.35819,2023-12-09 10:23:59+00:00,2000,6
40.52342,-74.35822,2023-12-09 10:24:01+00:00,2000,6
40.5235,-74.35823,2023-12-09 10:24:01+00:00,2000,6
40.5235,-74.35823,2023-12-09 10:24:01+00:00,2000,6
40.52377,-74.35814,2023-12-09 10:24:03+00:00,2000,6
40.52391,-74.35805,2023-12-09 10:24:04+00:00,2000,6
40.52401,-74.35788,2023-12-09 10:24:05+00:00,2000,6
40.52424,-74.35749,2023-12-09 10:24:08+00:00,2000,6
40.5243,-74.35739,2023-12-09 10:24:08+00:00,2000,6
40.52441,-74.35725,2023-12-09 10:24:09+00:00,2000,6
40.52458,-74.35717,2023-12-09 10:24:10+00:00,2000,6
40.52475,-74.35712,2023-12-09 10:24:12+00:00,2000,6
40.52491,-74.3571,2023-12-09 10:24:13+00:00,2000,6
40.52508,-74.3571,2023-12-09 10:24:14+00:00,2000,6
40.52524,-74.35716,2023-12-09 10:24:15+00:00,2000,6
40.52553,-74.3573,2023-12-09 10:24:17+00:00,2000,6
40.52565,-74.35736,2023-12-09 10:24:18+00:00,2000,6
40.52571,-74.35736,2023-12-09 10:24:18+00:00,2000,6
40.5258,-74.35735,2023-12-09 10:24:19+00:00,2000,6
40.52594,-74.35729,2023-12-09 10:24:20+00:00,2000,6
40.52614,-74.35712,2023-12-09 10:24:21+00:00,2000,6
40.52624,-74.35702,2023-12-09 10:24:22+00:00,2000,6
40.52649,-74.35669,2023-12-09 10:24:25+00:00,2000,6
40.52661,-74.35664,2023-12-09 10:24:25+00:00,2000,6
40.52688,-74.35627,2023-12-09 10:24:28+00:00,2000,6
40.52734,-74.35568,2023-12-09 10:24:32+00:00,2000,6
40.52797,-74.35483,2023-12-09 10:24:38+00:00,2000,6
40.52818,-74.35453,2023-12-09 10:24:40+00:00,2000,6
40.52967,-74.3525,2023-12-09 10:24:55+00:00,2000,6
40.52967,-74.3525,2023-12-09 10:24:55+00:00,2000,6
40.52978,-74.35226,2023-12-09 10:24:56+00:00,2000,6
40.53004,-74.35176,2023-12-09 10:24:59+00:00,2000,6
40.53009,-74.3516,2023-12-09 10:25:00+00:00,2000,6
40.5301,-74.35142,2023-12-09 10:25:01+00:00,2000,6
40.53009,-74.35131,2023-12-09 10:25:02+00:00,2000,6
40.53004,-74.35117,2023-12-09 10:25:02+00:00,2000,6
40.52997,-74.35104,2023-12-09 10:25:03+00:00,2000,6
40.52987,-74.35095,2023-12-09 10:25:04+00:00,2000,6
40.52976,-74.35089,2023-12-09 10:25:05+00:00,2000,6
40.52962,-74.35088,2023-12-09 10:25:06+00:00,2000,6
40.52951,-74.3509,2023-12-09 10:25:06+00:00,2000,6
40.52938,-74.35098,2023-12-09 10:25:07+00:00,2000,6
40.52927,-74.35112,2023-12-09 10:25:08+00:00,2000,6
40.5292,-74.35127,2023-12-09 10:25:09+00:00,2000,6
40.52912,-74.35145,2023-12-09 10:25:10+00:00,2000,6
40.52885,-74.35268,2023-12-09 10:25:17+00:00,2000,6
40.52871,-74.35307,2023-12-09 10:25:19+00:00,2000,6
40.52863,-74.35348,2023-12-09 10:25:21+00:00,2000,6
40.52837,-74.35485,2023-12-09 10:25:28+00:00,2000,6
40.52835,-74.35499,2023-12-09 10:25:29+00:00,2000,6
40.52814,-74.35625,2023-12-09 10:25:36+00:00,2000,6
40.52797,-74.35731,2023-12-09 10:25:41+00:00,2000,6
40.52789,-74.35816,2023-12-09 10:25:45+00:00,2000,6
40.52782,-74.35947,2023-12-09 10:25:52+00:00,2000,6
40.52779,-74.36068,2023-12-09 10:25:58+00:00,2000,6
40.52786,-74.36195,2023-12-09 10:26:05+00:00,2000,6
40.52794,-74.36259,2023-12-09 10:26:08+00:00,2000,6
40.52804,-74.36339,2023-12-09 10:26:12+00:00,2000,6
40.52819,-74.36429,2023-12-09 10:26:17+00:00,2000,6
40.52832,-74.36496,2023-12-09 10:26:20+00:00,2000,6
40.52845,-74.36563,2023-12-09 10:26:24+00:00,2000,6
40.52874,-74.3669,2023-12-09 10:26:31+00:00,2000,6
40.52897,-74.36764,2023-12-09 10:26:35+00:00,2000,6
40.52915,-74.36818,2023-12-09 10:26:38+00:00,2000,6
40.52985,-74.36994,2023-12-09 10:26:48+00:00,2000,6
40.52995,-74.37019,2023-12-09 10:26:49+00:00,2000,6
40.53029,-74.37103,2023-12-09 10:26:54+00:00,2000,6
40.53056,-74.37156,2023-12-09 10:26:57+00:00,2000,6
40.53151,-74.37324,2023-12-09 10:27:08+00:00,2000,6
40.53151,-74.37324,2023-12-09 10:27:08+00:00,2000,6
40.53278,-74.37533,2023-12-09 10:27:21+00:00,2000,6
40.53361,-74.37663,2023-12-09 10:27:30+00:00,2000,6
40.53376,-74.37687,2023-12-09 10:27:32+00:00,2000,6
40.53394,-74.37718,2023-12-09 10:27:33+00:00,2000,6
40.5354,-74.37965,2023-12-09 10:27:49+00:00,2000,6
40.53602,-74.38071,2023-12-09 10:27:56+00:00,2000,6
40.54119,-74.38909,2023-12-09 10:28:51+00:00,2000,6
40.54131,-74.38927,2023-12-09 10:28:52+00:00,2000,6
40.54161,-74.38979,2023-12-09 10:28:55+00:00,2000,6
40.54358,-74.39308,2023-12-09 10:29:17+00:00,2000,6
40.54362,-74.39315,2023-12-09 10:29:17+00:00,2000,6
40.5437,-74.3933,2023-12-09 10:29:18+00:00,2000,6
40.54458,-74.39501,2023-12-09 10:29:28+00:00,2000,6
40.54843,-74.40314,2023-12-09 10:30:17+00:00,2000,6
40.54935,-74.40509,2023-12-09 10:30:29+00:00,2000,6
40.55038,-74.40736,2023-12-09 10:30:42+00:00,2000,6
40.55097,-74.40859,2023-12-09 10:30:49+00:00,2000,6
40.55151,-74.40969,2023-12-09 10:30:56+00:00,2000,6
40.55151,-74.40969,2023-12-09 10:30:56+00:00,2000,6
40.55323,-74.41335,2023-12-09 10:31:18+00:00,2000,6
40.55357,-74.41408,2023-12-09 10:31:22+00:00,2000,6
40.55488,-74.41696,2023-12-09 10:31:39+00:00,2000,6
40.55488,-74.41696,2023-12-09 10:31:39+00:00,2000,6
40.55488,-74.41696,2023-12-09 10:31:39+00:00,2000,6
40.55496,-74.41714,2023-12-09 10:31:40+00:00,2000,6
40.55579,-74.41885,2023-12-09 10:31:51+00:00,2000,6
40.55614,-74.41965,2023-12-09 10:31:55+00:00,2000,6
40.5567,-74.421,2023-12-09 10:32:03+00:00,2000,6
40.557,-74.42192,2023-12-09 10:32:08+00:00,2000,6
40.55742,-74.42338,2023-12-09 10:32:16+00:00,2000,6
40.55767,-74.42476,2023-12-09 10:32:23+00:00,2000,6
40.55786,-74.42639,2023-12-09 10:32:32+00:00,2000,6
40.55793,-74.42773,2023-12-09 10:32:38+00:00,2000,6
40.55794,-74.42855,2023-12-09 10:32:43+00:00,2000,6
40.55791,-74.42947,2023-12-09 10:32:47+00:00,2000,6
40.55782,-74.43054,2023-12-09 10:32:53+00:00,2000,6
40.55765,-74.4318,2023-12-09 10:32:59+00:00,2000,6
40.55748,-74.4326,2023-12-09 10:33:03+00:00,2000,6
40.55748,-74.4326,2023-12-09 10:33:03+00:00,2000,6
40.55696,-74.43514,2023-12-09 10:33:17+00:00,2000,6
40.55653,-74.43722,2023-12-09 10:33:28+00:00,2000,6
40.55626,-74.43855,2023-12-09 10:33:35+00:00,2000,6
40.55594,-74.44023,2023-12-09 10:33:43+00:00,2000,6
40.55577,-74.44174,2023-12-09 10:33:51+00:00,2000,6
40.55569,-74.44269,2023-12-09 10:33:56+00:00,2000,6
40.55566,-74.44349,2023-12-09 10:34:00+00:00,2000,6
40.55565,-74.44375,2023-12-09 10:34:01+00:00,2000,6
40.55563,-74.44505,2023-12-09 10:34:08+00:00,2000,6
40.55563,-74.44567,2023-12-09 10:34:11+00:00,2000,6
40.55563,-74.44567,2023-12-09 10:34:11+00:00,2000,6
40.55563,-74.44636,2023-12-09 10:34:15+00:00,2000,6
40.55571,-74.44774,2023-12-09 10:34:22+00:00,2000,6
40.556,-74.45145,2023-12-09 10:34:41+00:00,2000,6
40.55614,-74.45362,2023-12-09 10:34:52+00:00,2000,6
40.55628,-74.45565,2023-12-09 10:35:02+00:00,2000,6
40.55651,-74.45898,2023-12-09 10:35:19+00:00,2000,6
40.55651,-74.45898,2023-12-09 10:35:19+00:00,2000,6
40.55658,-74.46028,2023-12-09 10:35:25+00:00,2000,6
40.5567,-74.46193,2023-12-09 10:35:34+00:00,2000,6
40.55675,-74.46265,2023-12-09 10:35:38+00:00,2000,6
40.55678,-74.46294,2023-12-09 10:35:39+00:00,2000,6
40.55696,-74.46564,2023-12-09 10:35:53+00:00,2000,6
40.55701,-74.46828,2023-12-09 10:36:06+00:00,2000,6
40.55697,-74.47014,2023-12-09 10:36:16+00:00,2000,6
40.55681,-74.47241,2023-12-09 10:36:27+00:00,2000,6
40.55653,-74.4748,2023-12-09 10:36:39+00:00,2000,6
40.55621,-74.4766,2023-12-09 10:36:49+00:00,2000,6
40.55584,-74.47826,2023-12-09 10:36:58+00:00,2000,6
40.55525,-74.48052,2023-12-09 10:37:10+00:00,2000,6
40.55487,-74.48174,2023-12-09 10:37:16+00:00,2000,6
40.5545,-74.48292,2023-12-09 10:37:23+00:00,2000,6
40.55408,-74.48407,2023-12-09 10:37:29+00:00,2000,6
40.55408,-74.48407,2023-12-09 10:37:29+00:00,2000,6
40.5538,-74.48473,2023-12-09 10:37:33+00:00,2000,6
40.55313,-74.48616,2023-12-09 10:37:42+00:00,2000,6
40.55204,-74.48837,2023-12-09 10:37:55+00:00,2000,6
40.55162,-74.48907,2023-12-09 10:37:59+00:00,2000,6
40.5506,-74.49082,2023-12-09 10:38:11+00:00,2000,6
40.54932,-74.49303,2023-12-09 10:38:25+00:00,2000,6
40.54932,-74.49303,2023-12-09 10:38:25+00:00,2000,6
40.54825,-74.49486,2023-12-09 10:38:36+00:00,2000,6
40.54549,-74.49961,2023-12-09 10:39:07+00:00,2000,6
40.54432,-74.50161,2023-12-09 10:39:20+00:00,2000,6
40.54408,-74.50203,2023-12-09 10:39:22+00:00,2000,6
40.54284,-74.50421,2023-12-09 10:39:36+00:00,2000,6
40.54161,-74.50635,2023-12-09 10:39:50+00:00,2000,6
40.54102,-74.50766,2023-12-09 10:39:57+00:00,2000,6
40.54086,-74.50808,2023-12-09 10:40:00+00:00,2000,6
40.54065,-74.50862,2023-12-09 10:40:03+00:00,2000,6
40.54026,-74.50976,2023-12-09 10:40:09+00:00,2000,6
40.54015,-74.51014,2023-12-09 10:40:11+00:00,2000,6
40.54004,-74.51051,2023-12-09 10:40:13+00:00,2000,6
40.53999,-74.51071,2023-12-09 10:40:14+00:00,2000,6
40.53982,-74.51154,2023-12-09 10:40:19+00:00,2000,6
40.53971,-74.51213,2023-12-09 10:40:22+00:00,2000,6
40.53954,-74.51311,2023-12-09 10:40:27+00:00,2000,6
40.53952,-74.51321,2023-12-09 10:40:27+00:00,2000,6
40.53952,-74.51321,2023-12-09 10:40:27+00:00,2000,6
40.53945,-74.51369,2023-12-09 10:40:30+00:00,2000,6
40.53939,-74.51417,2023-12-09 10:40:32+00:00,2000,6
40.53934,-74.51479,2023-12-09 10:40:35+00:00,2000,6
40.53927,-74.51602,2023-12-09 10:40:42+00:00,2000,6
40.53927,-74.51629,2023-12-09 10:40:43+00:00,2000,6
40.53927,-74.51674,2023-12-09 10:40:45+00:00,2000,6
40.53929,-74.51766,2023-12-09 10:40:50+00:00,2000,6
40.53933,-74.51834,2023-12-09 10:40:53+00:00,2000,6
40.53934,-74.51846,2023-12-09 10:40:54+00:00,2000,6
40.5394,-74.51923,2023-12-09 10:40:58+00:00,2000,6
40.53951,-74.5204,2023-12-09 10:41:04+00:00,2000,6
40.53975,-74.52175,2023-12-09 10:41:11+00:00,2000,6
40.53984,-74.52221,2023-12-09 10:41:13+00:00,2000,6
40.53991,-74.52255,2023-12-09 10:41:15+00:00,2000,6
40.54009,-74.52332,2023-12-09 10:41:19+00:00,2000,6
40.54028,-74.52406,2023-12-09 10:41:23+00:00,2000,6
40.54048,-74.52477,2023-12-09 10:41:27+00:00,2000,6
40.54102,-74.5264,2023-12-09 10:41:36+00:00,2000,6
40.54113,-74.52672,2023-12-09 10:41:38+00:00,2000,6
40.5413,-74.52719,2023-12-09 10:41:41+00:00,2000,6
40.54148,-74.52764,2023-12-09 10:41:43+00:00,2000,6
40.5416,-74.52794,2023-12-09 10:41:45+00:00,2000,6
40.54192,-74.52873,2023-12-09 10:41:49+00:00,2000,6
40.54202,-74.52896,2023-12-09 10:41:51+00:00,2000,6
40.54221,-74.5294,2023-12-09 10:41:53+00:00,2000,6
40.54226,-74.52952,2023-12-09 10:41:54+00:00,2000,6
40.54254,-74.53011,2023-12-09 10:41:58+00:00,2000,6
40.54264,-74.53033,2023-12-09 10:41:59+00:00,2000,6
40.54296,-74.53101,2023-12-09 10:42:03+00:00,2000,6
40.54299,-74.53105,2023-12-09 10:42:03+00:00,2000,6
40.54343,-74.5319,2023-12-09 10:42:08+00:00,2000,6
40.54374,-74.53248,2023-12-09 10:42:12+00:00,2000,6
40.54431,-74.53345,2023-12-09 10:42:18+00:00,2000,6
40.54457,-74.53386,2023-12-09 10:42:21+00:00,2000,6
40.5448,-74.53424,2023-12-09 10:42:23+00:00,2000,6
40.54502,-74.53459,2023-12-09 10:42:26+00:00,2000,6
40.54552,-74.53536,2023-12-09 10:42:31+00:00,2000,6
40.54595,-74.53599,2023-12-09 10:42:35+00:00,2000,6
40.54689,-74.53723,2023-12-09 10:42:44+00:00,2000,6
40.54715,-74.53756,2023-12-09 10:42:46+00:00,2000,6
40.54754,-74.53803,2023-12-09 10:42:50+00:00,2000,6
40.5479,-74.53845,2023-12-09 10:42:53+00:00,2000,6
40.54801,-74.53859,2023-12-09 10:42:54+00:00,2000,6
40.54841,-74.53905,2023-12-09 10:42:58+00:00,2000,6
40.54885,-74.53954,2023-12-09 10:43:02+00:00,2000,6
40.54885,-74.53954,2023-12-09 10:43:02+00:00,2000,6
40.54925,-74.53997,2023-12-09 10:43:05+00:00,2000,6
40.55021,-74.54097,2023-12-09 10:43:13+00:00,2000,6
40.55089,-74.54164,2023-12-09 10:43:19+00:00,2000,6
40.55146,-74.54216,2023-12-09 10:43:23+00:00,2000,6
40.55213,-74.54275,2023-12-09 10:43:29+00:00,2000,6
40.55226,-74.54285,2023-12-09 10:43:30+00:00,2000,6
40.5528,-74.54328,2023-12-09 10:43:34+00:00,2000,6
40.55323,-74.54359,2023-12-09 10:43:37+00:00,2000,6
40.55336,-74.54369,2023-12-09 10:43:38+00:00,2000,6
40.55658,-74.54619,2023-12-09 10:44:03+00:00,2000,6
40.55858,-74.54773,2023-12-09 10:44:19+00:00,2000,6
40.55912,-74.54812,2023-12-09 10:44:23+00:00,2000,6
40.55981,-74.54864,2023-12-09 10:44:28+00:00,2000,6
40.56029,-74.54901,2023-12-09 10:44:32+00:00,2000,6
40.5606,-74.54923,2023-12-09 10:44:34+00:00,2000,6
40.56086,-74.54944,2023-12-09 10:44:36+00:00,2000,6
40.56136,-74.54982,2023-12-09 10:44:40+00:00,2000,6
40.56201,-74.55032,2023-12-09 10:44:45+00:00,2000,6
40.56271,-74.55087,2023-12-09 10:44:51+00:00,2000,6
40.56311,-74.55118,2023-12-09 10:44:54+00:00,2000,6
40.56379,-74.55177,2023-12-09 10:44:59+00:00,2000,6
40.56424,-74.55217,2023-12-09 10:45:03+00:00,2000,6
40.56451,-74.55242,2023-12-09 10:45:05+00:00,2000,6
40.56451,-74.55242,2023-12-09 10:45:05+00:00,2000,6
40.56506,-74.55297,2023-12-09 10:45:09+00:00,2000,6
40.56518,-74.5531,2023-12-09 10:45:11+00:00,2000,6
40.56577,-74.55371,2023-12-09 10:45:16+00:00,2000,6
40.56653,-74.55456,2023-12-09 10:45:22+00:00,2000,6
40.56699,-74.55509,2023-12-09 10:45:26+00:00,2000,6
40.56718,-74.55531,2023-12-09 10:45:28+00:00,2000,6
40.5677,-74.55597,2023-12-09 10:45:33+00:00,2000,6
40.5681,-74.55654,2023-12-09 10:45:37+00:00,2000,6
40.5681,-74.55654,2023-12-09 10:45:37+00:00,2000,6
40.56888,-74.55776,2023-12-09 10:45:45+00:00,2000,6
40.5695,-74.55874,2023-12-09 10:45:51+00:00,2000,6
40.56989,-74.5594,2023-12-09 10:45:55+00:00,2000,6
40.57024,-74.56005,2023-12-09 10:46:00+00:00,2000,6
40.57063,-74.56076,2023-12-09 10:46:04+00:00,2000,6
40.57137,-74.56216,2023-12-09 10:46:13+00:00,2000,6
40.57154,-74.56246,2023-12-09 10:46:15+00:00,2000,6
40.5716,-74.56258,2023-12-09 10:46:15+00:00,2000,6
40.57193,-74.56313,2023-12-09 10:46:19+00:00,2000,6
40.57209,-74.5634,2023-12-09 10:46:21+00:00,2000,6
40.57214,-74.56348,2023-12-09 10:46:21+00:00,2000,6
40.57227,-74.56368,2023-12-09 10:46:22+00:00,2000,6
40.57272,-74.56431,2023-12-09 10:46:27+00:00,2000,6
40.57297,-74.56466,2023-12-09 10:46:29+00:00,2000,6
40.5733,-74.56507,2023-12-09 10:46:32+00:00,2000,6
40.57358,-74.5654,2023-12-09 10:46:35+00:00,2000,6
40.57395,-74.56582,2023-12-09 10:46:38+00:00,2000,6
40.57417,-74.56605,2023-12-09 10:46:40+00:00,2000,6
40.57417,-74.56605,2023-12-09 10:46:40+00:00,2000,6
40.57469,-74.56659,2023-12-09 10:46:44+00:00,2000,6
40.57496,-74.56686,2023-12-09 10:46:47+00:00,2000,6
40.57544,-74.56738,2023-12-09 10:46:51+00:00,2000,6
40.57553,-74.56747,2023-12-09 10:46:51+00:00,2000,6
40.57599,-74.56798,2023-12-09 10:46:55+00:00,2000,6
40.5761,-74.56813,2023-12-09 10:46:57+00:00,2000,6
40.57622,-74.56827,2023-12-09 10:46:58+00:00,2000,6
40.57643,-74.56857,2023-12-09 10:47:00+00:00,2000,6
40.57662,-74.56883,2023-12-09 10:47:01+00:00,2000,6
40.57702,-74.56947,2023-12-09 10:47:06+00:00,2000,6
40.5772,-74.56976,2023-12-09 10:47:08+00:00,2000,6
40.57788,-74.57098,2023-12-09 10:47:15+00:00,2000,6
40.57815,-74.57153,2023-12-09 10:47:19+00:00,2000,6
40.57848,-74.57222,2023-12-09 10:47:23+00:00,2000,6
40.57885,-74.57305,2023-12-09 10:47:28+00:00,2000,6
40.57912,-74.57368,2023-12-09 10:47:31+00:00,2000,6
40.57946,-74.57455,2023-12-09 10:47:36+00:00,2000,6
40.57962,-74.575,2023-12-09 10:47:39+00:00,2000,6
40.5798,-74.57551,2023-12-09 10:47:42+00:00,2000,6
40.57995,-74.57607,2023-12-09 10:47:45+00:00,2000,6
40.58009,-74.57662,2023-12-09 10:47:48+00:00,2000,6
40.58018,-74.57703,2023-12-09 10:47:50+00:00,2000,6
40.58025,-74.57738,2023-12-09 10:47:52+00:00,2000,6
40.58035,-74.57801,2023-12-09 10:47:55+00:00,2000,6
40.58039,-74.57842,2023-12-09 10:47:57+00:00,2000,6
40.58047,-74.57917,2023-12-09 10:48:01+00:00,2000,6
40.5805,-74.57969,2023-12-09 10:48:03+00:00,2000,6
40.58053,-74.58069,2023-12-09 10:48:08+00:00,2000,6
40.58054,-74.58148,2023-12-09 10:48:12+00:00,2000,6
40.58057,-74.58274,2023-12-09 10:48:19+00:00,2000,6
40.58058,-74.58303,2023-12-09 10:48:20+00:00,2000,6
40.58061,-74.58415,2023-12-09 10:48:26+00:00,2000,6
40.58061,-74.58453,2023-12-09 10:48:28+00:00,2000,6
40.58062,-74.58513,2023-12-09 10:48:31+00:00,2000,6
40.58065,-74.58596,2023-12-09 10:48:35+00:00,2000,6
40.58073,-74.58745,2023-12-09 10:48:43+00:00,2000,6
40.58082,-74.5886,2023-12-09 10:48:49+00:00,2000,6
40.58083,-74.58871,2023-12-09 10:48:49+00:00,2000,6
40.581,-74.59053,2023-12-09 10:48:58+00:00,2000,6
40.58112,-74.59161,2023-12-09 10:49:04+00:00,2000,6
40.58172,-74.59595,2023-12-09 10:49:26+00:00,2000,6
40.58238,-74.60007,2023-12-09 10:49:48+00:00,2000,6
40.58248,-74.60061,2023-12-09 10:49:50+00:00,2000,6
40.58252,-74.60091,2023-12-09 10:49:52+00:00,2000,6
40.58274,-74.60219,2023-12-09 10:49:59+00:00,2000,6
40.5833,-74.60515,2023-12-09 10:50:14+00:00,2000,6
40.58357,-74.60643,2023-12-09 10:50:21+00:00,2000,6
40.58367,-74.60685,2023-12-09 10:50:23+00:00,2000,6
40.58382,-74.60747,2023-12-09 10:50:26+00:00,2000,6
40.58409,-74.60845,2023-12-09 10:50:32+00:00,2000,6
40.58434,-74.60925,2023-12-09 10:50:36+00:00,2000,6
40.58471,-74.61027,2023-12-09 10:50:42+00:00,2000,6
40.58504,-74.61109,2023-12-09 10:50:46+00:00,2000,6
40.58552,-74.61215,2023-12-09 10:50:53+00:00,2000,6
40.58581,-74.61267,2023-12-09 10:50:56+00:00,2000,6
40.58583,-74.61272,2023-12-09 10:50:56+00:00,2000,6
40.58605,-74.61313,2023-12-09 10:50:59+00:00,2000,6
40.58641,-74.61374,2023-12-09 10:51:03+00:00,2000,6
40.58709,-74.61483,2023-12-09 10:51:10+00:00,2000,6
40.58741,-74.61531,2023-12-09 10:51:13+00:00,2000,6
40.58777,-74.61579,2023-12-09 10:51:17+00:00,2000,6
40.58822,-74.61638,2023-12-09 10:51:21+00:00,2000,6
40.58897,-74.61726,2023-12-09 10:51:27+00:00,2000,6
40.58946,-74.61785,2023-12-09 10:51:32+00:00,2000,6
40.58996,-74.61838,2023-12-09 10:51:36+00:00,2000,6
40.5901,-74.61855,2023-12-09 10:51:37+00:00,2000,6
40.59027,-74.61874,2023-12-09 10:51:39+00:00,2000,6
40.5903,-74.61878,2023-12-09 10:51:39+00:00,2000,6
40.59066,-74.61917,2023-12-09 10:51:42+00:00,2000,6
40.59191,-74.62046,2023-12-09 10:51:53+00:00,2000,6
40.59258,-74.62109,2023-12-09 10:51:58+00:00,2000,6
40.5935,-74.6219,2023-12-09 10:52:06+00:00,2000,6
40.59437,-74.62262,2023-12-09 10:52:13+00:00,2000,6
40.5948,-74.62293,2023-12-09 10:52:16+00:00,2000,6
40.59493,-74.62303,2023-12-09 10:52:17+00:00,2000,6
40.59535,-74.62333,2023-12-09 10:52:20+00:00,2000,6
40.59627,-74.6239,2023-12-09 10:52:27+00:00,2000,6
40.59627,-74.6239,2023-12-09 10:52:27+00:00,2000,6
40.5968,-74.62424,2023-12-09 10:52:31+00:00,2000,6
40.59741,-74.62457,2023-12-09 10:52:35+00:00,2000,6
40.59817,-74.625,2023-12-09 10:52:41+00:00,2000,6
40.59918,-74.62548,2023-12-09 10:52:48+00:00,2000,6
40.59977,-74.62574,2023-12-09 10:52:52+00:00,2000,6
40.60091,-74.62626,2023-12-09 10:53:00+00:00,2000,6
40.60109,-74.62634,2023-12-09 10:53:01+00:00,2000,6
40.60158,-74.62656,2023-12-09 10:53:05+00:00,2000,6
40.60242,-74.62694,2023-12-09 10:53:11+00:00,2000,6
40.60427,-74.6278,2023-12-09 10:53:24+00:00,2000,6
40.60543,-74.62832,2023-12-09 10:53:32+00:00,2000,6
40.60891,-74.62991,2023-12-09 10:53:57+00:00,2000,6
40.61011,-74.63049,2023-12-09 10:54:05+00:00,2000,6
40.6107,-74.63082,2023-12-09 10:54:09+00:00,2000,6
40.6113,-74.63116,2023-12-09 10:54:14+00:00,2000,6
40.61306,-74.63227,2023-12-09 10:54:27+00:00,2000,6
40.61486,-74.63348,2023-12-09 10:54:40+00:00,2000,6
40.61531,-74.63377,2023-12-09 10:54:44+00:00,2000,6
40.61555,-74.63393,2023-12-09 10:54:45+00:00,2000,6
40.61583,-74.63412,2023-12-09 10:54:47+00:00,2000,6
40.61754,-74.63528,2023-12-09 10:55:00+00:00,2000,6
40.61835,-74.63583,2023-12-09 10:55:06+00:00,2000,6
40.61955,-74.63668,2023-12-09 10:55:16+00:00,2000,6
40.62077,-74.6375,2023-12-09 10:55:25+00:00,2000,6
40.62096,-74.63762,2023-12-09 10:55:26+00:00,2000,6
40.62215,-74.63839,2023-12-09 10:55:35+00:00,2000,6
40.6226,-74.63866,2023-12-09 10:55:38+00:00,2000,6
40.62375,-74.63932,2023-12-09 10:55:47+00:00,2000,6
40.62375,-74.63932,2023-12-09 10:55:47+00:00,2000,6
40.62375,-74.63932,2023-12-09 10:55:47+00:00,2000,6
40.62381,-74.63936,2023-12-09 10:55:47+00:00,2000,6
40.625,-74.64001,2023-12-09 10:55:56+00:00,2000,6
40.62628,-74.64065,2023-12-09 10:56:05+00:00,2000,6
40.62794,-74.64138,2023-12-09 10:56:16+00:00,2000,6
40.62822,-74.6415,2023-12-09 10:56:18+00:00,2000,6
